city,run_type,nodes,num_vehicles,num_requests,seed,trial,rtv_graph_build_time,percent_serviced,avg_waiting_time,max_waiting_time,avg_detour_factor,max_detour_factor,vmt,total_run_time,solve_time,qubo_build_time,time_min_cost_prep,time_qubo_gen,time_compress,time_quantum_solve,time_decode,time_vehicle_assignment,time_metrics_calc,time_struct_stats,time_total_quantum_block,ilp_num_vars,ilp_num_constraints,ilp_num_integer_vars,ilp_num_nonzero_coeffs,energy_gap,argmin_preservation,condition_number,real_quantum_hardware,K,infeasible_windows,arrival_violations,mean_slack,min_slack,max_slack,p25_slack,median_slack,p75_slack,base_qubo_vars,base_qubo_couplers,base_qubo_graph_density,base_node_density_avg,base_node_density_max,base_node_density_min,base_degree_avg,base_degree_max,base_degree_min,base_qubo_max_abs,base_qubo_min_nonzero_abs,base_qubo_dynamic_range,comp_qubo_vars,comp_qubo_couplers,comp_qubo_graph_density,comp_node_density_avg,comp_node_density_max,comp_node_density_min,comp_degree_avg,comp_degree_max,comp_degree_min,comp_qubo_max_abs,comp_qubo_min_nonzero_abs,comp_qubo_dynamic_range,qubo_logical_qubits,time_greedy_build_candidates,greedy_edges_total,time_greedy_sort,time_greedy_select,time_greedy_total,greedy_sort_work,greedy_assignments,lambda_val,M_val
32_Phoenix_City,Quantum,15324,5,5,50542,1,0.1311408000037772,100.0,266.1136,1052.7258461538463,1.2787929338235269,1.9062076955911944,1215.777538461539,0.3554121000051964,0.3550474000076065,0.0001641000126255,1.470001006964594e-05,0.0001494000025559,,0.3550474000076065,7.999988156370819e-06,2.4300010409206152e-05,0.0001005999947665,6.720000237692147e-05,0.3554121000051964,,,,,,,,0,,0,5,2841.8,1316.0,4585.0,1850.0,1897.0,4561.0,35,60,0.1008403361344537,0.2016806722689075,0.2352941176470588,0.1176470588235294,6.857142857142857,8.0,4.0,50000.0,22531.32492307692,2.219132703944509,,,,,,,,,,,,,,,,,,,,,2500.0,25000.0
32_Phoenix_City,Quantum,15324,5,5,50542,1,0.1311408000037772,100.0,266.1136,1052.7258461538463,1.2787929338235269,1.9062076955911944,1215.777538461539,0.3559493999928236,0.3555124000122305,0.0002395999908912,1.4199991710484028e-05,0.0002253999991808,,0.3555124000122305,7.300011930055916e-06,2.1200001356191933e-05,0.0001005000085569,6.75999908708036e-05,0.3559493999928236,,,,,,,,0,,0,5,2841.8,1316.0,4585.0,1850.0,1897.0,4561.0,35,60,0.1008403361344537,0.2016806722689075,0.2352941176470588,0.1176470588235294,6.857142857142857,8.0,4.0,50000.0,22531.32492307692,2.219132703944509,,,,,,,,,,,,,,,,,,,,,2500.0,25000.0
32_Phoenix_City,Quantum,15324,5,5,50542,1,0.1311408000037772,100.0,266.1136,1052.7258461538463,1.2787929338235269,1.9062076955911944,1215.777538461539,0.3570768999925349,0.3567312000086531,0.0001495999895269,1.26999948406592e-05,0.0001368999946862,,0.3567312000086531,7.199996616691351e-06,2.169999061152339e-05,0.0001009999978123,6.520000169984996e-05,0.3570768999925349,,,,,,,,0,,0,5,2841.8,1316.0,4585.0,1850.0,1897.0,4561.0,35,60,0.1008403361344537,0.2016806722689075,0.2352941176470588,0.1176470588235294,6.857142857142857,8.0,4.0,50000.0,22531.32492307692,2.219132703944509,,,,,,,,,,,,,,,,,,,,,2500.0,25000.0
32_Phoenix_City,Quantum,15324,5,5,50542,1,0.1311408000037772,100.0,266.1136,1052.7258461538463,1.2787929338235269,1.9062076955911944,1215.777538461539,0.3558600999967893,0.3555074000032618,0.0001564999984111,1.5199999324977398e-05,0.0001412999990861,,0.3555074000032618,7.999988156370819e-06,2.2200008970685303e-05,9.90999978967011e-05,6.599999323952943e-05,0.3558600999967893,,,,,,,,0,,0,5,2841.8,1316.0,4585.0,1850.0,1897.0,4561.0,35,60,0.1008403361344537,0.2016806722689075,0.2352941176470588,0.1176470588235294,6.857142857142857,8.0,4.0,50000.0,22531.32492307692,2.219132703944509,,,,,,,,,,,,,,,,,,,,,2500.0,25000.0
32_Phoenix_City,Quantum,15324,5,5,50542,1,0.1311408000037772,100.0,266.1136,1052.7258461538463,1.2787929338235269,1.9062076955911944,1215.777538461539,0.3547322000085842,0.3543645000027027,0.0001657999964663,1.5600002370774746e-05,0.0001501999940956,,0.3543645000027027,7.800001185387373e-06,2.239999594166875e-05,0.0001019000046653,6.910000229254365e-05,0.3547322000085842,,,,,,,,0,,0,5,2841.8,1316.0,4585.0,1850.0,1897.0,4561.0,35,60,0.1008403361344537,0.2016806722689075,0.2352941176470588,0.1176470588235294,6.857142857142857,8.0,4.0,50000.0,22531.32492307692,2.219132703944509,,,,,,,,,,,,,,,,,,,,,2500.0,25000.0
32_Phoenix_City,Quantum,15324,5,5,50542,1,0.1311408000037772,100.0,266.1136,1052.7258461538463,1.2787929338235269,1.9062076955911944,1215.777538461539,0.3470406999986153,0.3466982999962056,0.0001460000057704,1.3600001693703234e-05,0.0001324000040767,,0.3466982999962056,7.399998139590025e-06,2.160000440198928e-05,0.0001021000061882,6.460001168306917e-05,0.3470406999986153,,,,,,,,0,,0,5,2841.8,1316.0,4585.0,1850.0,1897.0,4561.0,35,60,0.1008403361344537,0.2016806722689075,0.2352941176470588,0.1176470588235294,6.857142857142857,8.0,4.0,20000.0,5031.324923076923,3.975096084187887,,,,,,,,,,,,,,,,,,,,,5000.0,10000.0
32_Phoenix_City,Quantum,15324,5,5,50542,1,0.1311408000037772,100.0,266.1136,1052.7258461538463,1.2787929338235269,1.9062076955911944,1215.777538461539,0.3467136999970535,0.346329699998023,0.0001809999957913,1.889999839477241e-05,0.0001620999973965,,0.346329699998023,7.599999662488699e-06,2.2599997464567423e-05,0.0001047999976435,6.730000313837081e-05,0.3467136999970535,,,,,,,,0,,0,5,2841.8,1316.0,4585.0,1850.0,1897.0,4561.0,35,60,0.1008403361344537,0.2016806722689075,0.2352941176470588,0.1176470588235294,6.857142857142857,8.0,4.0,20000.0,5031.324923076923,3.975096084187887,,,,,,,,,,,,,,,,,,,,,5000.0,10000.0
32_Phoenix_City,Quantum,15324,5,5,50542,1,0.1311408000037772,100.0,266.1136,1052.7258461538463,1.2787929338235269,1.9062076955911944,1215.777538461539,0.3474304999981541,0.3470027000003028,0.0001592000044183,1.410000550094992e-05,0.0001450999989174,,0.3470027000003028,1.1399999493733048e-05,7.779999577905983e-05,0.0001045000099111,7.419999747071415e-05,0.3474304999981541,,,,,,,,0,,0,5,2841.8,1316.0,4585.0,1850.0,1897.0,4561.0,35,60,0.1008403361344537,0.2016806722689075,0.2352941176470588,0.1176470588235294,6.857142857142857,8.0,4.0,20000.0,5031.324923076923,3.975096084187887,,,,,,,,,,,,,,,,,,,,,5000.0,10000.0
32_Phoenix_City,Quantum,15324,5,5,50542,1,0.1311408000037772,100.0,266.1136,1052.7258461538463,1.2787929338235269,1.9062076955911944,1215.777538461539,0.3477827000024263,0.347413299998152,0.0001735000114422,1.7600003047846258e-05,0.0001559000083943,,0.347413299998152,7.999988156370819e-06,2.160000440198928e-05,0.0001005999947665,6.520000169984996e-05,0.3477827000024263,,,,,,,,0,,0,5,2841.8,1316.0,4585.0,1850.0,1897.0,4561.0,35,60,0.1008403361344537,0.2016806722689075,0.2352941176470588,0.1176470588235294,6.857142857142857,8.0,4.0,20000.0,5031.324923076923,3.975096084187887,,,,,,,,,,,,,,,,,,,,,5000.0,10000.0
32_Phoenix_City,Quantum,15324,5,5,50542,1,0.1311408000037772,100.0,266.1136,1052.7258461538463,1.2787929338235269,1.9062076955911944,1215.777538461539,0.3477446000033524,0.3473558999976376,0.0001884000084828,1.4999997802078724e-05,0.0001734000106807,,0.3473558999976376,7.299997378140688e-06,2.809999568853528e-05,9.99000039882958e-05,6.439999560825527e-05,0.3477446000033524,,,,,,,,0,,0,5,2841.8,1316.0,4585.0,1850.0,1897.0,4561.0,35,60,0.1008403361344537,0.2016806722689075,0.2352941176470588,0.1176470588235294,6.857142857142857,8.0,4.0,20000.0,5031.324923076923,3.975096084187887,,,,,,,,,,,,,,,,,,,,,5000.0,10000.0
