city,run_type,nodes,num_vehicles,num_requests,seed,trial,rtv_graph_build_time,percent_serviced,avg_waiting_time,max_waiting_time,avg_detour_factor,max_detour_factor,vmt,total_run_time,solve_time,qubo_build_time,time_min_cost_prep,time_qubo_gen,time_compress,time_quantum_solve,time_decode,time_vehicle_assignment,time_metrics_calc,time_struct_stats,time_total_quantum_block,ilp_num_vars,ilp_num_constraints,ilp_num_integer_vars,ilp_num_nonzero_coeffs,energy_gap,argmin_preservation,condition_number,real_quantum_hardware,K,infeasible_windows,arrival_violations,mean_slack,min_slack,max_slack,p25_slack,median_slack,p75_slack,base_qubo_vars,base_qubo_couplers,base_qubo_graph_density,base_node_density_avg,base_node_density_max,base_node_density_min,base_degree_avg,base_degree_max,base_degree_min,base_qubo_max_abs,base_qubo_min_nonzero_abs,base_qubo_dynamic_range,comp_qubo_vars,comp_qubo_couplers,comp_qubo_graph_density,comp_node_density_avg,comp_node_density_max,comp_node_density_min,comp_degree_avg,comp_degree_max,comp_degree_min,comp_qubo_max_abs,comp_qubo_min_nonzero_abs,comp_qubo_dynamic_range,qubo_logical_qubits,time_greedy_build_candidates,greedy_edges_total,time_greedy_sort,time_greedy_select,time_greedy_total,greedy_sort_work,greedy_assignments,lambda_val,M_val,num_reads,num_sweeps,cost_alpha,raw_selected_trips,raw_kept_trips,raw_dropped_trips,raw_violation_rate,raw_infeasible_instance,base_qubo_logical_qubits,ilp_num_binary_vars,ilp_num_continuous_vars,ilp_status,ilp_sol_status,ilp_optimal,ilp_has_incumbent,ilp_time_limit_s,ilp_time_limit_hit,ilp_incumbent_objective,ilp_best_bound,ilp_optimality_gap,ilp_used_warm_start_fallback,ilp_solve_time_limit_s,ilp_solve_wall_time_s
32_Phoenix_City,ClassicalGreedy,15324,20,30,302050,9,0.5473321999888867,100.0,345.6338615384616,1612.9040000000005,1.159060114965457,1.577714432838017,7939.242923076923,0.0036024000146426,0.0029888999997638,,,,,,,,,,,,,,,,,,,,0,28,2693.3,1213.0,4749.0,1884.25,2422.5,3647.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0017256999853998,6540.0,0.0006324999849312,0.0004931000294163,0.0028512999997474,80361.70571052811,15.0,,,,,,,,,,,,,,,,,,,,,,,,,
32_Phoenix_City,Classical,15324,20,30,302050,9,0.5473321999888867,100.0,461.8105794871796,1699.7304615384614,1.1471139201573834,1.920967109318093,7424.1038461538465,0.4759524000110104,0.4752175000030547,,,,,,,,,,,6570.0,50.0,6570.0,19154.0,,,,,,0,28,2693.3,1213.0,4749.0,1884.25,2422.5,3647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,
32_Phoenix_City,Quantum,15324,20,30,302050,9,0.5473321999888867,96.66666666666669,469.7578196286472,1782.116,1.401987127269633,1.817287231169729,10015.90553846154,12.24342070001876,12.216938600002322,0.0047857000026851,0.0004965999978594,0.0042891000048257,,12.216938600002322,0.000108000007458,0.0035341999609954,0.0004421999910846,0.0013405000208877,12.24342070001876,,,,,,,,0.0,,0,28,2693.3,1213.0,4749.0,1884.25,2422.5,3647.0,1335.0,2610.0,0.0029311187103077,0.0058622374206155,0.0059970014992503,0.0029985007496251,7.820224719101123,8.0,4.0,50000.0,20058.56923076923,2.492700223269241,,,,,,,,,,,,,,,,,,,,,5000.0,25000.0,1000.0,1000.0,1.0,234.0,16.0,218.0,0.9316239316239316,1.0,1335.0,,,,,,,,,,,,,,
32_Phoenix_City,ClassicalGreedy,15324,20,30,302051,10,0.5659422000171617,100.0,515.9937897435897,1722.9535384615383,1.0397133820654096,1.4238667894721178,8732.202307692307,0.0037621999508701,0.0030994999688118,,,,,,,,,,,,,,,,,,,,0,29,3078.7,1368.0,4770.0,2573.25,3109.0,3700.75,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013688000035472,6711.0,0.0008013999904505,0.0007539999787695,0.0029241999727673,82748.91632123722,15.0,,,,,,,,,,,,,,,,,,,,,,,,,
32_Phoenix_City,Classical,15324,20,30,302051,10,0.5659422000171617,100.0,562.479082051282,1722.9535384615383,0.9606620765579442,1.3001323029216028,7811.269692307693,0.402398300007917,0.4016807000152766,,,,,,,,,,,6741.0,50.0,6741.0,19664.0,,,,,,0,29,3078.7,1368.0,4770.0,2573.25,3109.0,3700.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,
32_Phoenix_City,Quantum,15324,20,30,302051,10,0.5659422000171617,96.66666666666669,491.0118302387268,1763.120615384616,1.333451125462337,1.792726982461742,10910.322,12.267141100019217,12.251316500012765,0.0089024999761022,0.0005311000277288,0.0083713999483734,,12.251316500012765,0.0001213999930769,0.0036541000008583,0.0004412999842315,0.0013727000332437,12.267141100019217,,,,,,,,0.0,,0,29,3078.7,1368.0,4770.0,2573.25,3109.0,3700.75,1335.0,2610.0,0.0029311187103077,0.0058622374206155,0.0059970014992503,0.0029985007496251,7.820224719101123,8.0,4.0,50000.0,20088.422461538463,2.4889958430399703,,,,,,,,,,,,,,,,,,,,,5000.0,25000.0,1000.0,1000.0,1.0,237.0,16.0,221.0,0.9324894514767932,1.0,1335.0,,,,,,,,,,,,,,
32_Phoenix_City,ClassicalGreedy,15324,20,40,402042,1,0.6859216000302695,100.0,573.1723153846153,1696.2553846153842,1.3187363453301455,2.124834859637184,10374.673846153846,0.0051547000184655,0.0042096999823115,,,,,,,,,,,,,,,,,,,,0,40,3152.725,1263.0,4680.0,2170.25,3360.0,3753.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0018488999921828,10473.0,0.0012339000240899,0.0008034000056795,0.0038862000219523,136476.49930612414,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
32_Phoenix_City,Classical,15324,20,40,402042,1,0.6859216000302695,100.0,548.2004384615385,1757.7935384615384,1.2198134708854391,2.124834859637184,9333.834153846152,0.4169222000055015,0.4159569999901578,,,,,,,,,,,10513.0,60.0,10513.0,30842.0,,,,,,0,40,3152.725,1263.0,4680.0,2170.25,3360.0,3753.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,
32_Phoenix_City,Quantum,15324,20,40,402042,1,0.6859216000302695,90.0,601.8598076923076,1755.3301538461535,1.692501069405331,3.893284047288354,11548.80523076923,20.856148799997754,20.84129529999336,0.0063575999811291,0.0007640999974682,0.0055934999836608,,20.84129529999336,0.0001614000066183,0.004201199975796,0.0005739000043831,0.0018821000121533,20.856148799997754,,,,,,,,0.0,,0,40,3152.725,1263.0,4680.0,2170.25,3360.0,3753.0,2114.0,4188.0,0.0018751334823709,0.0037502669647418,0.0037860861334595,0.0018930430667297,7.924314096499527,8.0,4.0,50000.0,25000.0,2.0,,,,,,,,,,,,,,,,,,,,,5000.0,25000.0,1000.0,1000.0,1.0,367.0,18.0,349.0,0.9509536784741144,1.0,2114.0,,,,,,,,,,,,,,
32_Phoenix_City,ClassicalGreedy,15324,20,40,402043,2,0.743281900009606,85.0,460.3865565610859,1773.2670769230767,1.3615039939628013,4.548931135994717,7731.487538461538,0.0045161999878473,0.0038220999995246,,,,,,,,,,,,,,,,,,,,0,40,2963.475,1207.0,4554.0,2249.5,2935.5,3819.25,,,,,,,,,,,,,,,,,,,,,,,,,,0.0020238999859429,9567.0,0.0010566999553702,0.0005151000223122,0.0035956999636255,123332.55036385125,17.0,,,,,,,,,,,,,,,,,,,,,,,,,
32_Phoenix_City,Classical,15324,20,40,402043,2,0.743281900009606,100.0,561.7838192307693,1756.0003076923076,1.3519966081062214,5.434630093267669,9770.675538461535,0.6442063999711536,0.6432705000042915,,,,,,,,,,,9607.0,60.0,9607.0,28155.0,,,,,,0,40,2963.475,1207.0,4554.0,2249.5,2935.5,3819.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,
32_Phoenix_City,Quantum,15324,20,40,402043,2,0.743281900009606,90.0,643.2251495726496,1756.0003076923076,1.569564857550816,2.749698126014979,11620.369384615384,20.87777829996776,20.862739599950142,0.0064222000073641,0.0007153999758884,0.0057068000314757,,20.862739599950142,0.0001694000093266,0.0044351000105962,0.0005677999579347,0.0019685999723151,20.87777829996776,,,,,,,,0.0,,0,40,2963.475,1207.0,4554.0,2249.5,2935.5,3819.25,2105.0,4170.0,0.0018830775900219,0.0037661551800438,0.0038022813688212,0.0019011406844106,7.923990498812351,8.0,4.0,50000.0,25000.0,2.0,,,,,,,,,,,,,,,,,,,,,5000.0,25000.0,1000.0,1000.0,1.0,367.0,20.0,347.0,0.9455040871934604,1.0,2105.0,,,,,,,,,,,,,,
32_Phoenix_City,ClassicalGreedy,15324,20,40,402044,3,0.7343784999684431,85.0,546.2959276018099,1679.2584615384612,1.326989527816959,2.3639194248670035,8757.441538461539,0.0044855000451207,0.0037090000114403,,,,,,,,,,,,,,,,,,,,0,37,3023.975,1234.0,4709.0,2278.5,2932.0,4167.25,,,,,,,,,,,,,,,,,,,,,,,,,,0.0019250999903306,8215.0,0.0010668999748304,0.0004773000255227,0.0034692999906837,103981.5289094463,17.0,,,,,,,,,,,,,,,,,,,,,,,,,
32_Phoenix_City,Classical,15324,20,40,402044,3,0.7343784999684431,100.0,738.7356923076924,1799.9796923076929,1.2613494548626996,2.583028551965516,11050.763846153844,0.5586128000286408,0.5576500000315718,,,,,,,,,,,8255.0,60.0,8255.0,24152.0,,,,,,0,37,3023.975,1234.0,4709.0,2278.5,2932.0,4167.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,
32_Phoenix_City,Quantum,15324,20,40,402044,3,0.7343784999684431,80.0,584.102860576923,1739.102769230769,1.5649651969437133,2.577256207329913,11257.052307692307,20.71857209998416,20.70426879997831,0.0062964000389911,0.0006225000252015,0.0056739000137895,,20.70426879997831,0.0001730999792926,0.0040204999968409,0.0005363000091165,0.0018821000121533,20.71857209998416,,,,,,,,0.0,,0,37,3023.975,1234.0,4709.0,2278.5,2932.0,4167.25,2108.0,4176.0,0.0018804220863138,0.0037608441726277,0.0037968675842429,0.0018984337921214,7.924098671726755,8.0,4.0,50000.0,25000.0,2.0,,,,,,,,,,,,,,,,,,,,,5000.0,25000.0,1000.0,1000.0,1.0,365.0,19.0,346.0,0.947945205479452,1.0,2108.0,,,,,,,,,,,,,,
32_Phoenix_City,ClassicalGreedy,15324,20,40,402045,4,0.6534870000323281,82.5,503.3583682983684,1773.994153846154,1.1808021234160555,2.211569080577716,8557.676923076922,0.0041902999510057,0.0034353999653831,,,,,,,,,,,,,,,,,,,,0,37,3083.475,1320.0,4731.0,2295.25,3102.0,3895.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0018534999690018,9682.0,0.0009473999380134,0.0004442000063136,0.0032450999133288,124974.2732449009,17.0,,,,,,,,,,,,,,,,,,,,,,,,,
32_Phoenix_City,Classical,15324,20,40,402045,4,0.6534870000323281,100.0,660.0288076923077,1743.6593846153846,1.1881830687328647,2.388873420336456,10756.62153846154,0.6304016999783926,0.6294709999929182,,,,,,,,,,,9722.0,60.0,9722.0,28491.0,,,,,,0,37,3083.475,1320.0,4731.0,2295.25,3102.0,3895.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,
32_Phoenix_City,Quantum,15324,20,40,402045,4,0.6534870000323281,95.0,680.4598623481783,1773.994153846154,1.7162293678738354,2.66999124845339,15238.57907692308,20.654926699993663,20.64004969998496,0.0064229000126942,0.0007082999800331,0.0057146000326611,,20.64004969998496,0.0001546000130474,0.0042604000191204,0.0005737000028602,0.0019369000219739,20.654926699993663,,,,,,,,0.0,,0,37,3083.475,1320.0,4731.0,2295.25,3102.0,3895.5,2090.0,4140.0,0.0018964684002098,0.0037929368004196,0.0038295835327908,0.0019147917663954,7.923444976076555,8.0,4.0,50000.0,25000.0,2.0,,,,,,,,,,,,,,,,,,,,,5000.0,25000.0,1000.0,1000.0,1.0,358.0,19.0,339.0,0.946927374301676,1.0,2090.0,,,,,,,,,,,,,,
32_Phoenix_City,ClassicalGreedy,15324,20,40,402046,5,0.7108906999928877,95.0,355.7961619433198,1617.978461538462,1.1714986606050526,1.7530917624197482,9885.369384615384,0.0053927000262774,0.0045277000172063,,,,,,,,,,,,,,,,,,,,0,40,2745.7,1242.0,4676.0,1894.75,2591.5,3645.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0021639000042341,12394.0,0.0014091000775806,0.0006977999582886,0.0042708000401034,164703.67459753252,19.0,,,,,,,,,,,,,,,,,,,,,,,,,
32_Phoenix_City,Classical,15324,20,40,402046,5,0.7108906999928877,100.0,448.9905461538461,1780.4855384615385,1.1151244051085911,2.022495685881906,9418.202307692309,0.952047600003425,0.9510944999638014,,,,,,,,,,,12434.0,60.0,12434.0,36537.0,,,,,,0,40,2745.7,1242.0,4676.0,1894.75,2591.5,3645.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,
32_Phoenix_City,Quantum,15324,20,40,402046,5,0.7108906999928877,100.0,542.72495,1777.4544615384616,1.6823453859747073,2.731127142196082,14611.942,20.39415720000397,20.37811450002482,0.0069233999820426,0.0011930000036954,0.0057303999783471,,20.37811450002482,0.0001741999876685,0.0049454999971203,0.0006235999753698,0.0019783999887295,20.39415720000397,,,,,,,,0.0,,0,40,2745.7,1242.0,4676.0,1894.75,2591.5,3645.0,2054.0,4068.0,0.0019293967884175,0.003858793576835,0.0038967364831953,0.0019483682415976,7.922103213242454,8.0,4.0,50000.0,25000.0,2.0,,,,,,,,,,,,,,,,,,,,,5000.0,25000.0,1000.0,1000.0,1.0,357.0,20.0,337.0,0.9439775910364144,1.0,2054.0,,,,,,,,,,,,,,
32_Phoenix_City,ClassicalGreedy,15324,20,40,402047,6,0.746236500039231,92.5,521.4584532224533,1774.4363076923073,1.1373536565917268,2.1132470737940348,9376.469692307692,0.0050282000447623,0.0042123000021092,,,,,,,,,,,,,,,,,,,,0,38,3214.05,1642.0,4787.0,2583.75,3079.0,3917.75,,,,,,,,,,,,,,,,,,,,,,,,,,0.0022683000424876,10573.0,0.0011428000289015,0.0004849999677389,0.0038961000391282,137984.38793229748,19.0,,,,,,,,,,,,,,,,,,,,,,,,,
32_Phoenix_City,Classical,15324,20,40,402047,6,0.746236500039231,100.0,485.0703538461539,1778.828307692308,1.0303973913829518,1.4435273099544337,9828.919538461538,0.6570717000286095,0.6561101000406779,,,,,,,,,,,10613.0,60.0,10613.0,31151.0,,,,,,0,38,3214.05,1642.0,4787.0,2583.75,3079.0,3917.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,
32_Phoenix_City,Quantum,15324,20,40,402047,6,0.746236500039231,95.0,537.5452995951417,1787.8584615384616,1.5163472402602327,2.805256301761926,13958.122615384613,20.61511909996625,20.5998098999844,0.0061201999778859,0.0007309999782592,0.0053891999996267,,20.5998098999844,0.0001511999871581,0.0048543000011704,0.0006556999869644,0.0020938999950885,20.61511909996625,,,,,,,,0.0,,0,38,3214.05,1642.0,4787.0,2583.75,3079.0,3917.75,2093.0,4146.0,0.0018937750253736,0.0037875500507473,0.0038240917782026,0.0019120458891013,7.923554706163402,8.0,4.0,50000.0,25000.0,2.0,,,,,,,,,,,,,,,,,,,,,5000.0,25000.0,1000.0,1000.0,1.0,364.0,19.0,345.0,0.9478021978021978,1.0,2093.0,,,,,,,,,,,,,,
32_Phoenix_City,ClassicalGreedy,15324,20,40,402048,7,0.661785600008443,82.5,547.4402564102564,1758.329846153846,1.3763585952052897,2.738183175992143,7399.373846153846,0.0046224999823607,0.0038396000163629,,,,,,,,,,,,,,,,,,,,0,39,2988.9,1268.0,4654.0,2139.75,3120.0,3964.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0018481999868527,10586.0,0.0010937000624835,0.0006873999373055,0.0036292999866418,138103.57486665604,17.0,,,,,,,,,,,,,,,,,,,,,,,,,
32_Phoenix_City,Classical,15324,20,40,402048,7,0.661785600008443,100.0,507.47331153846153,1692.0789230769233,1.2816271737400606,3.198538403688324,8722.11969230769,0.8363782000378706,0.8354504000162706,,,,,,,,,,,10626.0,60.0,10626.0,31172.0,,,,,,0,39,2988.9,1268.0,4654.0,2139.75,3120.0,3964.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,
32_Phoenix_City,Quantum,15324,20,40,402048,7,0.661785600008443,95.0,579.8246923076923,1776.7895384615383,1.752981709059163,3.261520128460744,13099.13646153846,20.88496649998706,20.86830720002763,0.0080525999655947,0.0024058999842964,0.0056466999812982,,20.86830720002763,0.0001753999968059,0.0043595000170171,0.0005789999850094,0.0021016999962739,20.88496649998706,,,,,,,,0.0,,0,39,2988.9,1268.0,4654.0,2139.75,3120.0,3964.5,2108.0,4176.0,0.0018804220863138,0.0037608441726277,0.0037968675842429,0.0018984337921214,7.924098671726755,8.0,4.0,50000.0,25000.0,2.0,,,,,,,,,,,,,,,,,,,,,5000.0,25000.0,1000.0,1000.0,1.0,366.0,19.0,347.0,0.9480874316939892,1.0,2108.0,,,,,,,,,,,,,,
32_Phoenix_City,ClassicalGreedy,15324,20,40,402049,8,0.7064412999898195,92.5,661.0335592515593,1777.7390769230767,1.1144814588505227,1.9772084413737088,10176.665846153845,0.0044819999602623,0.003674299980048,,,,,,,,,,,,,,,,,,,,0,37,2748.425,1241.0,4746.0,1844.25,2713.0,3540.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0018540999735705,10859.0,0.0010796999558806,0.0005408000433817,0.0034745999728329,142072.5516736268,19.0,,,,,,,,,,,,,,,,,,,,,,,,,
32_Phoenix_City,Classical,15324,20,40,402049,8,0.7064412999898195,100.0,657.4765961538462,1777.7390769230767,1.108063128131917,2.0608358685264907,10924.496615384616,0.4161112000001594,0.4151579000172205,,,,,,,,,,,10899.0,60.0,10899.0,31977.0,,,,,,0,37,2748.425,1241.0,4746.0,1844.25,2713.0,3540.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,
32_Phoenix_City,Quantum,15324,20,40,402049,8,0.7064412999898195,100.0,582.5596961538462,1756.2356923076925,1.660523979337729,3.725111066610299,16341.347692307692,20.17534389998764,20.160237700038124,0.0062190999742597,0.00079859996913,0.0054205000051297,,20.160237700038124,0.0001752999960444,0.0045667000231333,0.0005926999729126,0.0021136999712325,20.17534389998764,,,,,,,,0.0,,0,37,2748.425,1241.0,4746.0,1844.25,2713.0,3540.0,2045.0,4050.0,0.0019378083148723,0.0038756166297446,0.0039138943248532,0.0019569471624266,7.921760391198044,8.0,4.0,50000.0,25000.0,2.0,,,,,,,,,,,,,,,,,,,,,5000.0,25000.0,1000.0,1000.0,1.0,356.0,20.0,336.0,0.9438202247191012,1.0,2045.0,,,,,,,,,,,,,,
32_Phoenix_City,ClassicalGreedy,15324,20,40,402050,9,0.6887526000500657,92.5,560.0826444906445,1697.494153846154,1.2332518757621715,2.0,9044.15123076923,0.0045527999754995,0.0037158000050112,,,,,,,,,,,,,,,,,,,,0,39,2901.15,1361.0,4689.0,2084.0,2868.0,3752.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0019334999960847,10491.0,0.0010385999921709,0.0005371000152081,0.0035092000034637,136769.35680271417,19.0,,,,,,,,,,,,,,,,,,,,,,,,,
32_Phoenix_City,Classical,15324,20,40,402050,9,0.6887526000500657,100.0,599.2444538461539,1787.0603076923076,1.2224830113155236,2.816837136828141,9444.842,0.7671255999593996,0.7661751999985427,,,,,,,,,,,10531.0,60.0,10531.0,30903.0,,,,,,0,39,2901.15,1361.0,4689.0,2084.0,2868.0,3752.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,
32_Phoenix_City,Quantum,15324,20,40,402050,9,0.6887526000500657,80.0,575.6486249999999,1743.7501538461538,1.799670647314407,4.000612362927096,10223.89046153846,20.49329010001384,20.479109600011725,0.0063388000125996,0.0007905000238679,0.0055482999887317,,20.479109600011725,0.0001684000017121,0.0037990999990142,0.0004582999972626,0.002089400019031,20.49329010001384,,,,,,,,0.0,,0,39,2901.15,1361.0,4689.0,2084.0,2868.0,3752.5,2087.0,4134.0,0.0018991694464339,0.0037983388928678,0.0038350910834132,0.0019175455417066,7.923334930522281,8.0,4.0,50000.0,25000.0,2.0,,,,,,,,,,,,,,,,,,,,,5000.0,25000.0,1000.0,1000.0,1.0,361.0,19.0,342.0,0.9473684210526316,1.0,2087.0,,,,,,,,,,,,,,
32_Phoenix_City,ClassicalGreedy,15324,20,40,402051,10,0.717826200008858,97.5,359.3637712031558,1734.4544615384611,1.1672733765133514,2.011928794461383,8919.123999999996,0.005384000018239,0.0045275000156834,,,,,,,,,,,,,,,,,,,,0,40,2928.55,1266.0,4704.0,1999.75,2895.0,3721.75,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024145999923348,12634.0,0.0013321000151336,0.0005092999781481,0.0042559999856166,168284.76126818708,20.0,,,,,,,,,,,,,,,,,,,,,,,,,
32_Phoenix_City,Classical,15324,20,40,402051,10,0.717826200008858,100.0,359.5455076923077,1722.1027692307694,1.100223573405151,1.6805811040451293,8611.127076923076,1.006287399970461,1.0053169999737293,,,,,,,,,,,12674.0,60.0,12674.0,37254.0,,,,,,0,40,2928.55,1266.0,4704.0,1999.75,2895.0,3721.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,
32_Phoenix_City,Quantum,15324,20,40,402051,10,0.717826200008858,95.0,324.3678299595142,1722.1027692307694,1.7029445477327183,4.082690025544582,11767.062769230768,21.041211000003383,21.009963100019377,0.0071313999942503,0.0009184000082314,0.0062129999860189,,21.009963100019377,0.00018380000256,0.0048791000153869,0.0005956999957561,0.0019674000213854,21.041211000003383,,,,,,,,0.0,,0,40,2928.55,1266.0,4704.0,1999.75,2895.0,3721.75,2111.0,4182.0,0.0018777740609445,0.0037555481218891,0.0037914691943127,0.0018957345971563,7.924206537186167,8.0,4.0,50000.0,25000.0,2.0,,,,,,,,,,,,,,,,,,,,,5000.0,25000.0,1000.0,1000.0,1.0,366.0,19.0,347.0,0.9480874316939892,1.0,2111.0,,,,,,,,,,,,,,
32_Phoenix_City,ClassicalGreedy,15324,30,30,303042,1,0.7256606000009924,100.0,430.7227692307692,1792.4101538461537,1.0343603485013717,1.55301219491656,9101.09430769231,0.005201699968893,0.0044596000225283,,,,,,,,,,,,,,,,,,,,0,28,3104.366666666667,1215.0,4706.0,2271.25,3108.5,4156.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0020694000413641,9944.0,0.0010199000244028,0.0011479999520815,0.0042373000178486,128248.27531844017,15.0,,,,,,,,,,,,,,,,,,,,,,,,,
32_Phoenix_City,Classical,15324,30,30,303042,1,0.7256606000009924,100.0,367.38930256410254,1730.0003076923076,0.9881830815179452,2.154506865061048,7910.653384615386,0.5200299000134692,0.5192959000123665,,,,,,,,,,,9974.0,60.0,9974.0,29121.0,,,,,,0,28,3104.366666666667,1215.0,4706.0,2271.25,3108.5,4156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,
32_Phoenix_City,Quantum,15324,30,30,303042,1,0.7256606000009924,96.66666666666669,487.5868647214854,1756.642769230769,1.2962149192954957,2.6355300588164816,10314.10953846154,12.42661650001537,12.412757500016596,0.0048230999964289,0.000697300012689,0.0041257999837398,,12.412757500016596,0.0001167000154964,0.0056258999975398,0.000477600027807,0.0014002000098116,12.42661650001537,,,,,,,,0.0,,0,28,3104.366666666667,1215.0,4706.0,2271.25,3108.5,4156.0,1335.0,2610.0,0.0029311187103077,0.0058622374206155,0.0059970014992503,0.0029985007496251,7.820224719101123,8.0,4.0,50000.0,20052.47707692308,2.493457531864795,,,,,,,,,,,,,,,,,,,,,5000.0,25000.0,1000.0,1000.0,1.0,237.0,17.0,220.0,0.9282700421940928,1.0,1335.0,,,,,,,,,,,,,,
32_Phoenix_City,ClassicalGreedy,15324,30,30,303043,2,0.6896028000046499,100.0,422.2410102564102,1695.8175384615383,1.1097356641627916,1.863704078477668,7398.034153846154,0.0046955000143498,0.004058199992869,,,,,,,,,,,,,,,,,,,,0,26,3111.266666666667,1379.0,4800.0,2449.75,3278.5,3708.75,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025820999871939,7123.0,0.0006969000096432,0.0006245000404305,0.0039035000372678,88199.20126706903,15.0,,,,,,,,,,,,,,,,,,,,,,,,,
32_Phoenix_City,Classical,15324,30,30,303043,2,0.6896028000046499,100.0,503.9677435897436,1752.1021538461537,1.1555498911516922,2.1392150995601016,7025.376615384616,0.4383362000226043,0.4376225000014528,,,,,,,,,,,7153.0,60.0,7153.0,20801.0,,,,,,0,26,3111.266666666667,1379.0,4800.0,2449.75,3278.5,3708.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,
32_Phoenix_City,Quantum,15324,30,30,303043,2,0.6896028000046499,96.66666666666669,532.6041909814323,1752.1021538461537,1.6578122279656038,3.130373154700657,10158.403384615382,12.397150499979034,12.386217600025702,0.0042846999713219,0.0005435000057332,0.0037411999655887,,12.386217600025702,0.0001147000002674,0.0036707000108435,0.0004184999852441,0.0012812999775633,12.397150499979034,,,,,,,,0.0,,0,26,3111.266666666667,1379.0,4800.0,2449.75,3278.5,3708.75,1335.0,2610.0,0.0029311187103077,0.0058622374206155,0.0059970014992503,0.0029985007496251,7.820224719101123,8.0,4.0,50000.0,20042.26923076923,2.4947274894022056,,,,,,,,,,,,,,,,,,,,,5000.0,25000.0,1000.0,1000.0,1.0,240.0,17.0,223.0,0.9291666666666668,1.0,1335.0,,,,,,,,,,,,,,
32_Phoenix_City,ClassicalGreedy,15324,30,30,303044,3,0.6927323000272736,100.0,532.9976923076923,1786.6415384615384,1.08910291017992,1.339140553945577,8053.345076923077,0.0045627999934367,0.0039043999859131,,,,,,,,,,,,,,,,,,,,0,29,2924.5333333333333,1548.0,4661.0,1988.25,2623.5,3929.25,,,,,,,,,,,,,,,,,,,,,,,,,,0.0019049999536946,9095.0,0.000934999960009,0.0008448000298812,0.0036847999435849,116086.87480711674,15.0,,,,,,,,,,,,,,,,,,,,,,,,,
32_Phoenix_City,Classical,15324,30,30,303044,3,0.6927323000272736,100.0,532.356117948718,1724.5403076923076,1.0179364822326402,1.266161518372821,7041.273692307692,0.8292582000140101,0.8285702000139281,,,,,,,,,,,9125.0,60.0,9125.0,26626.0,,,,,,0,29,2924.5333333333333,1548.0,4661.0,1988.25,2623.5,3929.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,
